time,open,high,low,close,Fractal High,Fractal Low,Chars,Chars,Chars,Chars,Chars,Chars,Chars
1760118300,6661.75,6664.5,6651.5,6660.25,0,0,0,0,0,0,0,0,0
1760119200,6660.25,6661.25,6650.25,6659.5,0,1,0,0,0,0,0,0,0
1760120100,6659.25,6665,6650.5,6654.75,1,0,0,0,0,0,0,0,0
1760121000,6654.75,6659.25,6642.25,6642.75,0,0,0,0,0,0,0,0,0
1760121900,6642.75,6649.25,6631.25,6635.75,0,0,0,0,0,0,0,0,0
1760122800,6635.75,6646.5,6626.5,6629.25,0,0,0,0,0,0,0,0,0
1760123700,6629.25,6636.75,6618.5,6623.25,0,0,0,0,0,0,0,0,0
1760124600,6623.5,6627,6604,6624.25,0,0,0,0,0,0,0,0,0
1760125500,6624.5,6632,6591.75,6595.25,1,0,0,0,0,0,0,0,0
1760126400,6595.25,6607,6589.5,6605.25,0,1,0,0,0,0,0,0,0
1760127300,6605,6607,6597.75,6605.25,0,0,0,0,0,0,0,0,0
1760128200,6605.5,6605.75,6600.25,6600.25,0,0,0,0,0,0,0,0,0
1760129100,6600.25,6601,6540.25,6550.75,0,1,0,0,0,0,0,0,0
1760306400,6631.5,6675,6630,6656.75,1,0,0,0,0,0,0,0,0
1760307300,6656.75,6668.25,6653.25,6655.5,0,0,0,0,0,0,0,0,0
1760308200,6655.5,6661.25,6650.5,6657,0,1,0,0,0,0,0,0,0
1760309100,6656.75,6661.25,6653,6654.75,0,0,0,0,0,0,0,0,0
1760310000,6655,6660.5,6645.5,6657.75,0,1,0,0,0,0,0,0,0
1760310900,6657.5,6664.25,6649.5,6663.5,0,0,0,0,0,0,0,0,0
1760311800,6663.75,6668,6658,6662.25,0,0,0,0,0,0,0,0,0
1760312700,6662.25,6670.5,6661.5,6668.5,1,0,0,0,0,0,0,0,0
1760313600,6668.25,6670.25,6661.25,6668,0,1,0,0,0,0,0,0,0
1760314500,6668,6673,6665.75,6668.75,0,0,0,0,0,0,0,0,0
1760315400,6669,6675.5,6666,6674.75,0,0,0,0,0,0,0,0,0
1760316300,6674.5,6679.25,6673.25,6677.5,0,0,0,0,0,0,0,0,0
1760317200,6678,6680.75,6672.25,6675,0,1,0,0,0,0,0,0,0
1760318100,6674.75,6681.25,6674.75,6679.25,0,0,0,0,0,0,0,0,0
1760319000,6679.5,6683.25,6676.25,6681.5,0,0,0,0,0,0,0,0,0
1760319900,6681.75,6683.75,6681,6682.75,0,0,0,0,0,0,0,0,0
1760320800,6682.75,6684,6680.75,6682,0,0,0,0,0,0,0,0,0
1760321700,6682,6684,6680.75,6683.5,0,0,0,0,0,0,0,0,0
1760322600,6683.5,6685,6680.75,6681.25,1,0,0,0,0,0,0,0,0
1760323500,6681.25,6683.5,6676,6676.5,0,0,0,0,0,0,0,0,0
1760324400,6676.25,6684,6673.75,6682.25,1,1,0,0,0,0,0,0,0
1760325300,6682.25,6682.75,6679,6679.75,0,0,0,0,0,0,0,0,0
1760326200,6679.5,6679.75,6674.25,6675.25,0,0,0,0,0,0,0,0,0
1760327100,6675,6676.25,6668.25,6671,0,1,0,0,0,0,0,0,0
1760328000,6670.75,6674.75,6669.75,6674,0,0,0,1,0,0,0,0,0
1760328900,6674.25,6677.25,6671.25,6675.5,0,0,0,0,0,0,0,0,0
1760329800,6675.75,6678,6674.75,6675.5,0,0,0,0,0,0,0,0,0
1760330700,6675.5,6680,6675.5,6679,1,0,0,0,0,0,0,0,0
1760331600,6679.25,6679.75,6675.5,6679.75,0,0,0,0,0,0,0,0,0
1760332500,6679.75,6682.25,6679.25,6681,0,0,0,0,0,0,0,0,0
1760333400,6681,6683,6679.5,6679.75,0,0,0,0,0,0,0,0,0
1760334300,6679.75,6683.5,6677.75,6683,0,0,0,0,0,0,0,0,0
1760335200,6683,6685.25,6672.25,6674.25,1,1,0,0,0,0,0,0,0
1760336100,6674.5,6678,6673.75,6677.75,0,0,0,0,0,0,0,0,0
1760337000,6677.5,6683.75,6677.25,6681.5,0,0,0,0,0,0,0,0,0
1760337900,6681.25,6687.5,6678.75,6687,0,0,0,0,0,0,0,0,0
1760338800,6687,6695.25,6681.75,6694.5,0,0,0,0,0,0,0,0,0
1760339700,6694.25,6703.25,6692.5,6702.75,0,0,0,0,0,0,0,0,0
1760340600,6702.5,6706.25,6698.25,6698.5,1,0,0,0,0,0,0,0,0
1760341500,6698.25,6698.75,6693.25,6696.75,0,0,0,0,0,0,0,0,0
1760342400,6696.25,6697.75,6691.25,6692.25,0,0,0,0,0,0,0,0,0
1760343300,6692,6693.5,6684.5,6684.75,0,0,0,0,0,0,0,0,0
1760344200,6685,6690.25,6681.25,6681.25,0,0,0,0,0,0,0,0,0
1760345100,6681.5,6690.25,6680.75,6688.5,0,1,0,0,0,0,0,0,0
1760346000,6688.25,6690.25,6683.5,6685.75,0,0,0,0,0,0,0,0,0
1760346900,6685.5,6689.25,6684,6684.75,0,0,0,0,0,0,0,0,0
1760347800,6685,6685.75,6681,6682.25,0,0,0,0,0,0,0,0,0
1760348700,6682.25,6685.5,6680.75,6681.75,0,0,0,0,0,0,0,0,0
1760349600,6681.5,6685.25,6680.25,6683.75,0,0,0,0,0,0,0,0,0
1760350500,6683.75,6683.75,6676.5,6683.25,0,1,0,0,0,0,0,0,0
1760351400,6683.25,6687.75,6677.5,6679,1,0,0,0,0,0,0,0,0
1760352300,6678.75,6682.25,6675.25,6681.25,0,0,0,0,0,0,0,0,0
1760353200,6681.25,6686.25,6653.25,6665.75,1,1,0,0,0,0,0,0,0
1760354100,6665.5,6669.75,6662.5,6664.5,0,0,0,0,0,0,0,0,0
1760355000,6664.5,6671,6657,6669.5,0,1,0,0,0,0,0,0,0
1760355900,6669.5,6673.25,6664.75,6667.5,1,0,0,0,0,0,0,0,0
1760356800,6667.25,6670.25,6659.75,6670,0,1,0,0,0,0,0,0,0
1760357700,6669.75,6672.5,6664.25,6668.75,0,0,0,0,0,0,0,0,0
1760358600,6668.25,6675.25,6667.75,6674,0,0,0,0,0,0,0,0,0
1760359500,6673.75,6677,6667.5,6669.5,0,1,0,0,0,0,0,0,0
1760360400,6669.25,6681.5,6669,6677.75,0,0,0,0,0,0,0,0,0
1760361300,6677.75,6681.5,6669.25,6670.25,1,0,0,0,0,0,0,0,0
1760362200,6670.25,6681,6661.75,6675.25,0,1,0,0,0,0,0,0,0
1760363100,6675.25,6694.75,6667.5,6693.5,0,0,0,0,0,0,0,0,0
1760364000,6693.25,6697,6683.5,6686.5,1,0,0,0,0,0,0,0,0
1760364900,6686.5,6692.5,6664.75,6672.75,0,1,0,0,0,0,0,0,0
1760365800,6673,6689.25,6665.75,6679.5,0,0,0,0,0,0,0,0,0
1760366700,6679.25,6683.25,6663.5,6666.5,0,0,0,0,0,0,0,0,0
1760367600,6666.25,6680.75,6661.75,6678.75,0,1,0,0,0,0,0,0,0
1760368500,6678.75,6693,6678.25,6692,0,0,0,0,0,0,0,0,0
1760369400,6692,6696.5,6687,6687.75,0,0,0,0,0,0,0,0,0
1760370300,6687.75,6696.5,6686.75,6694.25,0,1,0,0,0,0,0,0,0
1760371200,6694.5,6699.25,6691.5,6698.75,0,0,0,0,0,0,0,0,0
1760372100,6698.75,6705.5,6691,6699.75,1,1,0,0,0,0,0,0,0
1760373000,6699.75,6703.75,6695,6697.75,0,0,0,0,0,0,0,0,0
1760373900,6697.5,6709,6695.25,6707.5,0,0,0,0,0,0,0,0,0
1760374800,6707.5,6711.5,6698.5,6699.75,1,0,0,0,0,0,0,0,0
1760375700,6699.75,6702.75,6693.75,6696,0,0,0,0,0,0,0,0,0
1760376600,6696.25,6698,6691.25,6691.75,0,0,0,0,0,0,0,0,0
1760377500,6691.75,6697.5,6688,6697.25,0,1,0,0,0,0,0,0,0
1760378400,6697,6702.25,6696.25,6699,0,0,0,0,0,0,0,0,0
1760379300,6699,6705.5,6698.75,6704.25,0,0,0,0,0,0,0,0,0
1760380200,6704.25,6707.75,6691.5,6695.25,1,0,0,0,0,0,0,0,0
1760381100,6695.25,6695.5,6682.75,6685.75,0,0,0,0,0,0,0,0,0
1760382000,6685.75,6691.5,6681.5,6686.25,0,1,0,0,0,0,0,0,0
1760382900,6686.25,6698.25,6685.25,6693,0,0,0,0,0,0,0,0,0
1760383800,6692.75,6700.25,6691.25,6698.75,0,0,0,0,0,0,0,0,0
1760384700,6698.5,6700.75,6691.5,6694.5,1,0,0,0,0,0,0,0,0
1760385600,6694.75,6696.25,6691.5,6692,0,0,0,0,0,0,0,0,0
1760386500,6692.25,6693.25,6690.25,6691.75,0,0,0,0,0,0,0,0,0
1760387400,6691.75,6691.75,6689.75,6690.75,0,0,0,0,0,0,0,0,0
1760388300,6690.75,6691.5,6688.25,6690,0,1,0,0,0,0,0,0,0
1760392800,6690.5,6695,6690.5,6695,0,0,0,0,0,0,0,0,0
1760393700,6694.5,6696.5,6689.75,6689.75,1,0,0,0,0,0,0,0,0
1760394600,6689.75,6694.5,6689.75,6694.25,0,1,0,0,0,0,0,0,0
1760395500,6694.25,6696,6693.25,6695.75,0,0,0,0,0,0,0,0,0
1760396400,6695.75,6696.25,6691,6691.25,1,0,0,0,0,0,0,0,0
1760397300,6691.25,6694.5,6690,6693,0,0,0,0,0,0,0,0,0
1760398200,6693,6693.25,6688.5,6689.5,0,0,0,0,0,0,0,0,0
1760399100,6689.5,6691.5,6687.75,6691.5,0,1,0,0,0,0,0,0,0
1760400000,6691.25,6700,6689.5,6698,0,0,0,0,0,0,0,0,0
1760400900,6698.25,6709.5,6698,6709.5,0,0,0,0,0,0,0,0,0
1760401800,6709.25,6718.5,6708.5,6712.5,1,0,0,0,0,0,0,0,0
1760402700,6712.25,6712.5,6706.25,6710.75,0,0,0,0,0,0,0,0,0
1760403600,6710.5,6710.5,6701.75,6707.75,0,1,0,0,0,0,0,0,0
1760404500,6707.75,6709.75,6704,6708,0,0,0,0,0,0,0,0,0
1760405400,6708,6712,6706,6710,1,0,0,0,0,0,0,0,0
1760406300,6710.25,6711.25,6707.75,6710.75,0,0,0,0,0,0,0,0,0
1760407200,6710.5,6713,6708.25,6711,1,0,0,0,0,0,0,0,0
1760408100,6711,6712.75,6706,6706.25,0,0,0,0,0,0,0,0,0
1760409000,6706.5,6707.25,6704.5,6706,0,0,0,0,0,0,0,0,0
1760409900,6706.25,6706.5,6700.25,6701,0,0,0,0,0,0,0,0,0
1760410800,6701.25,6702,6694.75,6695.75,0,0,0,0,0,0,0,0,0
1760411700,6695.5,6696.5,6691,6694.75,0,1,0,0,0,0,0,0,0
1760412600,6695,6696,6692.25,6695.5,0,0,0,0,0,0,0,0,0
1760413500,6695.25,6695.75,6691.5,6693.25,0,0,0,0,0,0,0,0,0
1760414400,6693.25,6694.5,6677.75,6678.75,0,0,0,0,1,0,0,0,0
1760415300,6679,6679.25,6665,6667.75,0,0,0,0,0,0,0,0,0
1760416200,6667.5,6671.5,6660.5,6669.75,0,1,0,0,0,0,0,0,0
1760417100,6669.5,6673,6662.75,6672.5,0,0,0,0,0,0,0,0,0
1760418000,6672.25,6673.25,6667.75,6670,0,0,0,0,0,0,0,0,0
1760418900,6670.25,6673.75,6667.25,6667.5,1,0,0,0,0,0,0,0,0
1760419800,6668.25,6668.75,6641.5,6643.5,0,0,0,0,0,0,0,0,0
1760420700,6643.75,6652.75,6637.75,6651,0,1,0,0,0,0,0,0,0
1760421600,6651,6659,6647.25,6658.5,1,0,0,0,0,0,0,0,0
1760422500,6658.75,6658.75,6646.5,6652,0,0,0,0,0,0,0,0,0
1760423400,6652,6656,6641.75,6643.75,0,1,0,0,0,0,0,0,0
1760424300,6644,6650.5,6643.75,6645.75,0,0,0,0,0,0,0,0,0
1760425200,6645.5,6649,6631.25,6642.25,0,1,0,0,0,0,0,0,0
1760426100,6642.25,6652.25,6641.75,6648.5,1,0,0,0,0,0,0,0,0
1760427000,6648.5,6651,6623,6638,0,1,0,0,0,0,0,0,0
1760427900,6637.5,6641.75,6629.75,6636.25,0,0,0,0,0,0,0,0,0
1760428800,6636.25,6641.75,6626.25,6639.25,0,1,0,0,0,0,0,0,0
1760429700,6639.25,6642.5,6635.25,6642,0,0,0,0,0,0,0,0,0
1760430600,6642,6648,6642,6644.5,0,0,0,0,0,0,0,0,0
1760431500,6644.5,6648.5,6635,6647.75,0,1,0,0,0,0,0,0,0
1760432400,6647.5,6652.25,6646,6646.25,1,0,0,0,0,0,0,0,0
1760433300,6646,6647.75,6642,6643,0,0,0,0,0,0,0,0,0
1760434200,6643,6645.75,6637.75,6642,0,0,0,0,0,0,0,0,0
1760435100,6642,6643,6634,6635.5,0,0,0,0,0,0,0,0,0
1760436000,6635.25,6636.5,6627.5,6632,0,0,0,0,0,0,0,0,0
1760436900,6632,6633.25,6623,6623,0,0,0,0,0,0,0,0,0
1760437800,6623,6624,6612,6613.25,0,0,0,0,0,0,0,0,0
1760438700,6613,6618,6605.25,6618,0,1,0,0,0,0,0,0,0
1760439600,6618.25,6630,6615.5,6628.25,0,0,0,0,0,0,0,0,0
1760440500,6628.5,6637.75,6627,6632.25,0,0,0,0,0,0,0,0,0
1760441400,6632,6641,6630.25,6637,0,0,0,0,0,0,0,0,0
1760442300,6636.75,6642.75,6634,6640,1,0,0,0,0,0,0,0,0
1760443200,6640,6641,6629.5,6638.25,0,1,0,0,0,0,0,0,0
1760444100,6638.25,6639,6632.25,6636.75,0,0,0,0,0,0,0,0,0
1760445000,6636.75,6637.5,6615.75,6619.5,0,1,0,0,0,0,0,0,0
1760445900,6619.75,6632,6619.5,6631,0,0,0,0,0,0,0,0,0
1760446800,6630.75,6638.75,6630.25,6637.75,1,0,0,0,0,0,0,0,0
1760447700,6637.5,6638.25,6628,6633.75,0,0,0,0,0,0,0,0,0
1760448600,6633.75,6636.5,6594.75,6599.5,0,0,0,0,0,0,0,0,0
1760449500,6599.5,6632.75,6593.5,6630.5,0,1,0,0,0,0,0,0,0
1760450400,6630.25,6646,6627.25,6644.75,0,0,0,0,0,0,0,0,0
1760451300,6645,6661.75,6640,6660.5,0,0,0,0,0,0,0,0,0
1760452200,6660.75,6665.75,6653,6660.75,0,0,0,0,0,0,0,0,0
1760453100,6660.75,6666.25,6654.25,6660.25,0,0,0,0,0,0,0,0,0
1760454000,6660.25,6674.25,6660.25,6664.25,1,0,0,0,0,0,0,0,0
1760454900,6664.25,6667.75,6657.75,6659.75,0,1,0,0,0,0,0,0,0
1760455800,6659.75,6678.75,6659.25,6676.25,0,0,0,0,0,0,0,0,0
1760456700,6676.25,6694,6676.25,6687.5,1,0,0,0,0,0,0,0,0
1760457600,6687.5,6690,6677.75,6684.25,0,0,0,0,0,0,0,0,0
1760458500,6684.25,6703.25,6683,6700,0,0,0,0,0,0,0,0,0
1760459400,6700.25,6711,6699,6709.75,0,0,0,0,0,0,0,0,0
1760460300,6709.75,6721,6707,6707.75,1,0,0,0,0,0,0,0,0
1760461200,6707.5,6716.75,6700,6712.75,0,1,0,0,0,0,0,0,0
1760462100,6712.75,6719.75,6709.5,6717.5,1,0,0,0,0,0,0,0,0
1760463000,6717.5,6719.5,6707.75,6717.25,0,1,0,0,0,0,0,0,0
1760463900,6717.25,6722.75,6714,6715.25,1,0,0,0,0,0,0,0,0
1760464800,6715.5,6717.75,6710,6714.5,0,0,0,0,0,0,0,0,0
1760465700,6714.25,6717.75,6709.75,6715,0,0,0,0,0,0,0,0,0
1760466600,6715,6717.25,6708.25,6711.25,0,1,0,0,0,0,0,0,0
1760467500,6711,6716,6710,6712.75,0,0,0,0,0,0,0,0,0
1760468400,6713,6717.5,6710,6711.75,1,0,0,0,0,0,0,0,0
1760469300,6711.5,6717.25,6711.25,6711.5,0,0,0,0,0,0,0,0,0
1760470200,6711.5,6711.75,6667.75,6672,0,0,0,0,0,0,0,0,0
1760471100,6672.25,6690.25,6665.75,6686,0,1,0,0,0,0,0,0,0
1760472000,6686,6693.75,6674.75,6680,1,0,0,0,0,0,0,0,0
1760472900,6680,6680,6672,6676.75,0,1,0,0,0,0,0,0,0
1760473800,6676.75,6682,6676.25,6680.75,0,0,0,0,0,0,0,0,0
1760474700,6681,6686.5,6679.75,6684.75,0,0,0,0,0,0,0,0,0
1760479200,6684.75,6697.75,6684,6688,1,0,0,0,0,0,0,0,0
1760480100,6688.25,6691.25,6685,6689.5,0,0,0,0,0,0,0,0,0
1760481000,6689.75,6691,6686.25,6689.5,0,0,0,0,0,0,0,0,0
1760481900,6689.75,6691,6688.5,6690.75,0,0,0,0,0,0,0,0,0
1760482800,6690.5,6695.75,6688.75,6695.25,0,0,0,0,0,0,0,0,0
1760483700,6695.5,6699,6692.25,6693.5,1,0,0,0,0,0,0,0,0
1760484600,6693.5,6695.5,6691.75,6693,0,0,0,0,0,0,0,0,0
1760485500,6693,6694.75,6689,6689,0,0,0,0,0,0,0,0,0
1760486400,6689,6691.75,6683.25,6685,0,1,0,0,0,0,0,0,0
1760487300,6685,6689.5,6683.75,6689,0,0,0,0,0,0,0,0,0
1760488200,6689.25,6692.5,6686.25,6692.5,0,0,0,0,0,0,0,0,0
1760489100,6692.5,6695.75,6691,6695.25,1,0,0,0,0,0,0,0,0
1760490000,6695.25,6695.25,6687.25,6691.75,0,1,0,0,0,0,0,0,0
1760490900,6692,6698.5,6691.25,6696.75,1,0,0,0,0,0,0,0,0
1760491800,6696.75,6697.5,6693,6695.25,0,0,0,0,0,0,0,0,0
1760492700,6695.25,6695.5,6693,6694.5,0,0,0,0,0,0,0,0,0
1760493600,6694.5,6700.75,6694.25,6699.75,0,0,0,0,0,0,0,0,0
1760494500,6699.5,6705.5,6699.25,6703.25,1,0,0,0,0,0,0,0,0
1760495400,6703.25,6704,6698,6699.25,0,0,0,0,0,0,0,0,0
1760496300,6699.25,6699.75,6695.5,6697.25,0,0,0,0,0,0,0,0,0
1760497200,6696.75,6698,6695.25,6696.75,0,0,0,0,0,0,0,0,0
1760498100,6696.5,6700.5,6691.75,6700.25,0,1,0,0,0,0,0,0,0
1760499000,6700.5,6701,6696.75,6697,1,0,0,0,0,0,0,0,0
1760499900,6696.75,6698.5,6694,6697,0,1,0,0,0,0,0,0,0
1760500800,6696.75,6699.75,6695.75,6699.25,0,0,0,0,0,1,0,0,0
1760501700,6699.25,6704,6698.75,6702.5,0,0,0,0,0,0,0,0,0
1760502600,6702.5,6704.75,6702.25,6704.25,0,0,0,0,0,0,0,0,0
1760503500,6704.5,6706,6703.75,6705.25,0,0,0,0,0,0,0,0,0
1760504400,6705.25,6712.5,6705.25,6711.25,0,0,0,0,0,0,0,0,0
1760505300,6711.25,6715.5,6710.5,6712,1,0,0,0,0,0,0,0,0
1760506200,6712,6712.75,6709,6711.75,0,0,0,0,0,0,0,0,0
1760507100,6711.5,6712.5,6708,6710,0,0,0,0,0,0,0,0,0
1760508000,6710.25,6711,6707.25,6710.5,0,0,0,0,0,0,0,0,0
1760508900,6710.75,6712.5,6706.75,6711.5,0,1,0,0,0,0,0,0,0
1760509800,6711.5,6715.5,6709.5,6713.25,0,0,0,0,0,0,0,0,0
1760510700,6713.25,6715.5,6710.75,6715.25,0,0,0,0,0,0,0,0,0
1760511600,6714.75,6718.75,6711.75,6715.5,0,0,0,0,0,0,0,0,0
1760512500,6715.75,6720,6712,6712.25,1,0,0,0,0,0,0,0,0
1760513400,6712.25,6714.5,6710.5,6711.5,0,0,0,0,0,0,0,0,0
1760514300,6711.25,6716.25,6709,6715,0,1,0,0,0,0,0,0,0
1760515200,6714.75,6719.5,6714.25,6718.5,0,0,0,0,0,0,0,0,0
1760516100,6718.25,6721.75,6715.25,6718.5,1,0,0,0,0,0,0,0,0
1760517000,6718.5,6719.75,6714,6717.5,0,1,0,0,0,0,0,0,0
1760517900,6717.5,6718.25,6715.25,6717.5,0,0,0,0,0,0,0,0,0
1760518800,6717.25,6731.25,6716.5,6730.5,0,0,0,0,0,0,0,0,0
1760519700,6730.25,6731.25,6721.75,6722.25,1,0,0,0,0,0,0,0,0
1760520600,6722,6728.5,6721,6724.75,0,1,0,0,0,0,0,0,0
1760521500,6724.75,6729.5,6723.25,6728.25,1,0,0,0,0,0,0,0,0
1760522400,6728.25,6729,6725,6726,0,0,0,0,0,0,0,0,0
1760523300,6726,6727,6724,6726.5,0,0,0,0,0,0,0,0,0
1760524200,6726.75,6727.5,6723.5,6726.5,0,1,0,0,0,0,0,0,0
1760525100,6726.5,6731.25,6726.25,6729,1,0,0,0,0,0,0,0,0
1760526000,6728.5,6730.5,6727,6728.25,0,0,0,0,0,0,0,0,0
1760526900,6728.5,6729.25,6725,6727,0,0,0,0,0,0,0,0,0
1760527800,6727,6730.5,6724.25,6730,0,1,0,0,0,0,0,0,0
1760528700,6730,6730.75,6728,6729.25,0,0,0,0,0,0,0,0,0
1760529600,6729.25,6739.75,6728.25,6738.25,0,0,0,0,0,0,0,0,0
1760530500,6738.5,6741,6733,6735.25,1,0,0,0,0,0,0,0,0
1760531400,6735,6737.5,6731.75,6735.75,0,0,0,0,0,0,0,0,0
1760532300,6735.5,6739.5,6731.75,6738.5,1,1,0,0,0,0,0,0,0
1760533200,6738.75,6739,6732.75,6733.5,0,0,0,0,0,0,0,0,0
1760534100,6733.25,6736,6730.5,6732,0,0,0,0,0,0,0,0,0
1760535000,6731.75,6740,6725.75,6735.75,0,0,0,0,0,0,0,0,0
1760535900,6735.75,6749.75,6724,6746.75,0,1,0,0,0,0,0,0,0
1760536800,6747,6766.75,6746.75,6759,1,0,0,0,0,0,0,0,0
1760537700,6758.75,6764.25,6755.75,6760.25,0,0,0,0,0,0,0,0,0
1760538600,6760.5,6763.25,6752.25,6755.75,0,0,0,0,0,0,0,0,0
1760539500,6755.75,6757,6750,6754.25,0,0,0,0,0,0,0,0,0
1760540400,6754.25,6755.75,6742.5,6747,0,0,0,0,0,0,0,0,0
1760541300,6747,6748.75,6740,6740.75,0,0,0,0,0,0,0,0,0
1760542200,6740.75,6742.25,6713.25,6719.25,0,0,0,0,0,0,0,0,0
1760543100,6719.25,6719.5,6702,6715.25,0,1,0,0,0,0,0,0,0
1760544000,6715.5,6723.75,6712,6719,0,0,0,0,0,0,0,0,0
1760544900,6719,6727.75,6713,6719,1,0,0,0,0,0,0,0,0
1760545800,6718.75,6720.75,6710.5,6714,0,0,0,0,0,0,0,0,0
1760546700,6713.75,6714,6702.25,6704,0,0,0,0,0,0,0,0,0
1760547600,6704,6704.25,6660.75,6661.25,0,0,0,0,0,0,0,0,0
1760548500,6661.5,6681.75,6651.5,6671.25,0,1,0,0,0,0,0,0,0
1760549400,6671.25,6692.75,6669.25,6692.25,0,0,0,0,0,0,0,0,0
1760550300,6692,6708.25,6691.75,6706,0,0,0,0,0,0,0,0,0
1760551200,6706,6708.75,6697,6706,0,0,0,0,0,0,0,0,0
1760552100,6706,6712.25,6705,6706,0,0,0,0,0,0,0,0,0
1760553000,6706.25,6718,6704.75,6713.5,0,1,0,0,0,0,0,0,0
1760553900,6713.5,6721.5,6709.75,6720.5,0,0,0,0,0,0,0,0,0
1760554800,6720.25,6721.5,6709,6714.25,1,1,0,0,0,0,0,0,0
1760555700,6714.5,6721,6714,6716.75,0,0,0,0,0,0,0,0,0
1760556600,6716.75,6718,6701.5,6710.75,0,0,0,0,0,0,0,0,0
1760557500,6711,6716.5,6695.75,6715.25,0,1,0,0,0,0,0,0,0
1760558400,6715.25,6724.75,6713.25,6715.25,1,0,0,0,0,0,0,0,0
1760559300,6715.25,6720.25,6711.75,6713.25,0,0,0,0,0,0,0,0,0
1760560200,6713.25,6714.5,6709.25,6710.25,0,1,0,0,0,0,0,0,0
1760561100,6710,6716,6709.5,6713.5,0,0,0,0,0,0,0,0,0
1760565600,6714.5,6724,6714,6723.5,0,0,0,0,0,0,0,0,0
1760566500,6723.25,6726.5,6719.75,6722,1,0,0,0,0,0,0,0,0
1760567400,6721.75,6723.75,6717.25,6717.75,0,0,0,0,0,0,0,0,0
1760568300,6718,6723,6715.25,6722.5,0,1,0,0,0,0,0,0,0
1760569200,6722.5,6722.5,6717.75,6719.5,0,0,0,0,0,0,0,0,0
1760570100,6719.5,6719.5,6712.25,6713.75,0,0,0,0,0,0,0,0,0
1760571000,6713.75,6716.5,6710.25,6714.5,0,1,0,0,0,0,0,0,0
1760571900,6714,6715.75,6710.75,6714.75,0,0,0,0,0,0,0,0,0
1760572800,6714.75,6717.25,6710.75,6711,1,0,0,0,0,0,0,0,0
1760573700,6711.25,6713.5,6708.25,6710.75,0,0,0,0,0,0,0,0,0
1760574600,6710.25,6710.75,6702.75,6705.5,0,1,0,0,0,0,0,0,0
1760575500,6705.25,6711.75,6704.75,6710.25,0,0,0,0,0,0,0,0,0
1760576400,6710,6715.5,6708.5,6711.75,0,0,0,0,0,0,0,0,0
1760577300,6711.75,6716,6711.25,6713.5,0,0,0,0,0,0,0,0,0
1760578200,6713.25,6716,6712.5,6713.75,1,0,0,0,0,0,0,0,0
1760579100,6713.75,6714.75,6710.25,6713,0,1,0,0,0,0,0,0,0
1760580000,6713.5,6715.75,6712.25,6713.25,1,0,0,0,0,0,0,0,0
1760580900,6713,6713.25,6708.5,6708.5,0,0,0,0,0,0,0,0,0
1760581800,6709,6709.75,6705.75,6707.75,0,1,0,0,0,0,0,0,0
1760582700,6707.75,6714.75,6707.5,6713.5,0,0,0,0,0,0,0,0,0
1760583600,6713.5,6716,6711.5,6711.5,1,0,0,0,0,0,0,0,0
1760584500,6711.25,6712.75,6708,6711,0,1,0,0,0,0,0,0,0
1760585400,6711.25,6712,6708.25,6710.25,0,0,0,0,0,0,0,0,0
1760586300,6710,6711,6709.25,6709.75,0,0,0,0,0,0,0,0,0
1760587200,6709.75,6713.5,6708.5,6713.5,0,1,0,0,0,0,1,0,0
1760588100,6713.75,6714.25,6711.75,6712,0,0,0,0,0,0,0,0,0
1760589000,6712,6714.5,6709.25,6712.25,0,1,0,0,0,0,0,0,0
1760589900,6712.5,6714.75,6710.25,6712.75,1,0,0,0,0,0,0,0,0
1760590800,6712.75,6713.5,6710.75,6713.5,0,0,0,0,0,0,0,0,0
1760591700,6713.5,6715,6712.75,6713.75,0,0,0,0,0,0,0,0,0
1760592600,6714,6720,6712.5,6717.75,1,0,0,0,0,0,0,0,0
1760593500,6717.5,6717.75,6712,6716,0,1,0,0,0,0,0,0,0
1760594400,6716,6723,6716,6721.5,0,0,0,0,0,0,0,0,0
1760595300,6721.5,6724.5,6719.25,6724.25,0,0,0,0,0,0,0,0,0
1760596200,6724.25,6728.5,6723.75,6726.5,0,0,0,0,0,0,0,0,0
1760597100,6726.25,6730.5,6726.25,6729,0,0,0,0,0,0,0,0,0
1760598000,6729.5,6733,6722.75,6727.5,1,1,0,0,0,0,0,0,0
1760598900,6727.5,6728.75,6723,6723.5,0,0,0,0,0,0,0,0,0
1760599800,6723.75,6724.75,6718,6723.75,0,1,0,0,0,0,0,0,0
1760600700,6723.25,6736.25,6722.75,6732.25,0,0,0,0,0,0,0,0,0
1760601600,6732,6736.75,6730.5,6734.75,0,0,0,0,0,0,0,0,0
1760602500,6734.75,6737,6727,6727.25,1,0,0,0,0,0,0,0,0
1760603400,6727.5,6731.75,6726,6729.5,0,1,0,0,0,0,0,0,0
1760604300,6729.5,6730.5,6728.25,6729.5,0,0,0,0,0,0,0,0,0
1760605200,6729.25,6732.75,6728.75,6729.75,0,0,0,0,0,0,0,0,0
1760606100,6729.75,6734,6728.25,6733.5,1,0,0,0,0,0,0,0,0
1760607000,6733.75,6733.75,6728,6731.75,0,1,0,0,0,0,0,0,0
1760607900,6731.75,6736.75,6731.5,6736.25,0,0,0,0,0,0,0,0,0
1760608800,6736.25,6740.5,6735.75,6739.75,0,0,0,0,0,0,0,0,0
1760609700,6739.25,6742.25,6737.5,6741.75,0,0,0,0,0,0,0,0,0
